OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,COMMENT
SL-4 R/B,13145,CIS,1982-04-21,
COSMOS 1352,13144,CIS,1982-04-21,
SL-8 R/B,13143,CIS,1982-04-21,
COSMOS 1351,13142,CIS,1982-04-21,
COSMOS 1335 DEB,13141,CIS,1982-01-29,
COSMOS 1335 DEB,13140,CIS,1982-01-29,
SL-13 R/B,13139,CIS,1982-04-19,
SALYUT 7,13138,CIS,1982-04-19,
INSAT 1A R/B(PAM-D),13137,US,1982-04-10,
WESTAR 4 R/B(PAM-D),13136,US,1982-02-26,
SL-4 R/B,13135,CIS,1982-04-15,
COSMOS 1350,13134,CIS,1982-04-15,
THORAD DELTA 1 DEB,13130,US,1974-11-15,
SL-6 PLAT,13126,CIS,1982-04-07,
SL-6 R/B(1),13125,CIS,1982-04-07,
SL-4 R/B,13123,CIS,1982-04-02,
COSMOS 1347,13122,CIS,1982-04-02,
COSMOS 1346,13120,CIS,1982-03-31,
SL-8 R/B,13119,CIS,1982-03-31,
COSMOS 1345,13118,CIS,1982-03-31,
COSMOS 1343 DEB,13117,CIS,1982-03-17,
COSMOS 1343 DEB,13116,CIS,1982-03-17,
COSMOS 1343 DEB,13115,CIS,1982-03-17,
SL-6 R/B(2),13112,CIS,1982-03-24,
SL-6 R/B(1),13109,CIS,1982-03-24,
SL-6 PLAT,13108,CIS,1982-03-24,
MOLNIYA 3-18,13107,CIS,1982-03-24,
STS 3 (OFT-3),13106,US,1982-03-22,
OPS 2849 DEB,13103,US,1982-01-21,NO ELEMENTS AVAILABLE
COSMOS 1342 DEB,13102,CIS,1982-03-05,
COSMOS 1342 DEB,13101,CIS,1982-03-05,
COSMOS 1342 DEB,13100,CIS,1982-03-05,
SL-12 R/B(AUX MOTOR),13099,CIS,1982-03-15,
SATCOM 3R R/B(PAM-D),13098,US,1981-11-20,
SL-4 R/B,13097,CIS,1982-03-17,
COSMOS 1343,13096,CIS,1982-03-17,
SL-12 DEB,13095,CIS,1982-03-15,
SL-12 PLAT,13094,CIS,1982-03-15,
SL-12 R/B(1),13093,CIS,1982-03-15,
COSMOS 41 DEB,13091,CIS,1964-08-22,
SATCOM 4 R/B(PAM-D),13088,US,1982-01-16,
ATLAS CENTAUR R/B,13087,US,1982-03-05,
SL-4 R/B,13085,CIS,1982-03-05,
COSMOS 1342,13084,CIS,1982-03-05,
SL-6 PLAT,13082,CIS,1982-03-03,
SL-6 R/B(1),13081,CIS,1982-03-03,
COSMOS 1338 DEB,13079,CIS,1982-02-16,
COSMOS 1338 DEB,13078,CIS,1982-02-16,
COSMOS 1338 DEB,13077,CIS,1982-02-16,
COSMOS 1338 DEB,13076,CIS,1982-02-16,
SL-6 PLAT,13072,CIS,1982-02-26,
SL-6 R/B(1),13071,CIS,1982-02-26,
SL-4 R/B,13064,CIS,1982-02-16,
COSMOS 1338,13063,CIS,1982-02-16,
SL-11 R/B,13062,CIS,1982-02-11,
COSMOS 1337,13061,CIS,1982-02-11,
SL-12 R/B(AUX MOTOR),13060,CIS,1982-02-05,
SL-12 R/B(AUX MOTOR),13059,CIS,1982-02-05,
SL-12 PLAT,13058,CIS,1982-02-05,
SL-12 R/B(1),13057,CIS,1982-02-05,
COSMOS 1311 DEB,13055,CIS,1981-09-28,
COSMOS 1311 DEB,13054,CIS,1981-09-28,
COSMOS 1334 DEB,13052,CIS,1982-01-20,
COSMOS 1334 DEB,13051,CIS,1982-01-20,
COSMOS 1334 DEB,13050,CIS,1982-01-20,
COSMOS 1334 DEB,13049,CIS,1982-01-20,
COSMOS 1334 DEB,13048,CIS,1982-01-20,
SL-4 DEB,13047,CIS,1982-01-30,
SL-4 R/B,13046,CIS,1982-01-30,
COSMOS 1336,13045,CIS,1982-01-30,
COSMOS 1335 DEB,13044,CIS,1982-01-29,
SL-8 R/B,13043,CIS,1982-01-29,
COSMOS 1335,13042,CIS,1982-01-29,
TITAN 3B AGENA R/B,13041,US,1982-01-21,
OPS 2849,13040,US,1982-01-21,
SL-4 DEB,13039,CIS,1982-01-20,
SL-4 DEB,13038,CIS,1982-01-20,
SL-4 R/B,13037,CIS,1982-01-20,
COSMOS 1334,13036,CIS,1982-01-20,
SL-4 R/B,13032,CIS,1982-01-12,
COSMOS 1332,13031,CIS,1982-01-12,
ARIANE 1 R/B,13025,ESA,1981-12-20,
COSMOS 1275 DEB,13023,CIS,1981-06-04,
COSMOS 1275 DEB,13015,CIS,1981-06-04,
SL-6 PLAT,13014,CIS,1981-12-23,
SL-6 R/B(1),13013,CIS,1981-12-23,
SL-4 R/B,13009,CIS,1981-12-19,
COSMOS 1330,13008,CIS,1981-12-19,
COSMOS 1329 DEB,13006,CIS,1981-12-04,
COSMOS 1329 DEB,13005,CIS,1981-12-04,
COSMOS 1329 DEB,13004,CIS,1981-12-04,
COSMOS 1109 DEB,12995,CIS,1979-06-27,
SL-4 DEB,12991,CIS,1981-12-04,
SL-4 R/B,12990,CIS,1981-12-04,
COSMOS 1329,12989,CIS,1981-12-04,
SL-6 R/B(2),12986,CIS,1981-11-17,
COSMOS 1247 DEB,12985,CIS,1981-02-19,
COSMOS 1319 DEB,12974,CIS,1981-11-13,
COSMOS 1319 DEB,12973,CIS,1981-11-13,
COSMOS 1319 DEB,12972,CIS,1981-11-13,
COSMOS 1319 DEB,12971,CIS,1981-11-13,
COSMOS 1319 DEB,12970,CIS,1981-11-13,
SL-8 R/B,12969,CIS,1981-11-20,
BHASKARA 2,12968,IND,1981-11-20,
COSMOS 1275 DEB,12965,CIS,1981-06-04,
SL-6 PLAT,12961,CIS,1981-11-17,
SL-6 R/B(1),12960,CIS,1981-11-17,
MOLNIYA 1-51,12959,CIS,1981-11-17,
CZ-2B DEB,12958,PRC,1981-09-19,
SL-4 DEB,12957,CIS,1981-11-13,
SL-4 DEB,12956,CIS,1981-11-13,
SL-4 R/B,12955,CIS,1981-11-13,
COSMOS 1319,12954,CIS,1981-11-13,
STS 2 (OFT-2),12953,US,1981-11-12,
COSMOS 1275 DEB,12951,CIS,1981-06-04,
COSMOS 1275 DEB,12948,CIS,1981-06-04,
DELTA 1 DEB,12946,US,1981-08-03,
DELTA 1 DEB,12945,US,1981-08-03,
SCOUT G-1 DEB,12944,US,1981-05-15,
TRANSIT 5B-1 DEB,12943,US,1963-09-28,
SL-12 R/B,12941,CIS,1981-11-04,
SL-12 PLAT,12939,CIS,1981-11-04,
SL-4 R/B,12937,CIS,1981-11-03,
COSMOS 1318,12936,CIS,1981-11-03,
SL-6 PLAT,12935,CIS,1981-10-31,
SL-6 R/B(1),12934,CIS,1981-10-31,
TITAN 3C R/B(1),12931,US,1981-10-31,NO ELEMENTS AVAILABLE
SL-12 PLAT,12929,CIS,1981-10-30,
SL-12 R/B,12928,CIS,1981-10-30,
COSMOS 1316 DEB,12926,CIS,1981-10-15,
COSMOS 1316 DEB,12925,CIS,1981-10-15,
COSMOS 1316 DEB,12924,CIS,1981-10-15,
COSMOS 1314 DEB,12923,CIS,1981-10-09,
COSMOS 1314 DEB,12922,CIS,1981-10-09,
COSMOS 1314 DEB,12921,CIS,1981-10-09,
SL-6 R/B(2),12920,CIS,1981-10-17,
SL-6 DEB,12918,CIS,1981-10-17,
SL-6 R/B(1),12917,CIS,1981-10-17,
SL-6 PLAT,12916,CIS,1981-10-17,
MOLNIYA 3-17,12915,CIS,1981-10-17,
COSMOS 1275 DEB,12914,CIS,1981-06-04,
SL-4 R/B,12913,CIS,1981-10-15,
COSMOS 1313 DEB,12912,CIS,1981-10-01,
COSMOS 1313 DEB,12911,CIS,1981-10-01,
COSMOS 1313 DEB,12910,CIS,1981-10-01,
COSMOS 1109 DEB,12909,CIS,1979-06-27,
ATLAS CENTAUR R/B,12908,US,1978-02-09,
COSMOS 1316,12905,CIS,1981-10-15,
COSMOS 1315,12903,CIS,1981-10-13,
SL-12 R/B(AUX MOTOR),12902,CIS,1981-10-09,
SL-12 R/B(AUX MOTOR),12901,CIS,1981-10-09,
SL-4 DEB,12900,CIS,1981-10-09,
SL-12 PLAT,12899,CIS,1981-10-09,
SL-12 R/B(1),12898,CIS,1981-10-09,
SL-4 R/B,12896,CIS,1981-10-09,
COSMOS 1314,12895,CIS,1981-10-09,
THOR DELTA 1 DEB,12891,US,1981-10-06,
CZ-2B DEB,12890,PRC,1981-09-19,
OSCAR 9 (UoSAT 1),12888,UK,1981-10-06,
SME,12887,US,1981-10-06,
COSMOS 1275 DEB,12886,CIS,1981-06-04,
CZ-2B DEB,12885,PRC,1981-09-19,
CZ-2B DEB,12884,PRC,1981-09-19,
SL-4 DEB,12883,CIS,1981-10-01,
SL-4 R/B,12882,CIS,1981-10-01,
COSMOS 1313,12881,CIS,1981-10-01,
COSMOS 1307 DEB,12878,CIS,1981-09-15,
COSMOS 1307 DEB,12877,CIS,1981-09-15,
COSMOS 1307 DEB,12876,CIS,1981-09-15,
COSMOS 1307 DEB,12875,CIS,1981-09-15,
SBS 2 R/B(PAM-D),12874,US,1981-09-24,
COSMOS 1307 DEB,12873,CIS,1981-09-15,
SL-8 R/B,12872,CIS,1981-09-28,
COSMOS 1311,12871,CIS,1981-09-28,
TRANSIT 12 DEB,12856,US,1966-03-26,
SL-8 R/B,12853,CIS,1981-09-23,
COSMOS 1310,12852,CIS,1981-09-23,
CZ-2B DEB,12847,PRC,1981-09-19,
CZ-2B R/B,12846,PRC,1981-09-19,
SJ-2B,12845,PRC,1981-09-19,
CZ-2B DEB,12844,PRC,1981-09-19,
SJ-2A,12843,PRC,1981-09-19,
SJ-2,12842,PRC,1981-09-19,
COSMOS 1303 DEB,12841,CIS,1981-09-04,
COSMOS 1303 DEB,12840,CIS,1981-09-04,
COSMOS 1303 DEB,12839,CIS,1981-09-04,
SL-4 R/B,12838,CIS,1981-09-18,
COSMOS 1309,12837,CIS,1981-09-18,
SL-4 DEB,12832,CIS,1981-09-15,
SL-4 R/B,12831,CIS,1981-09-15,
COSMOS 1307,12830,CIS,1981-09-15,
SL-11 R/B,12829,CIS,1981-09-14,
COSMOS 1306,12828,CIS,1981-09-14,
DELTA 1 DEB,12826,US,1978-03-05,
DELTA 1 DEB,12824,US,1978-03-05,
DELTA 1 DEB,12823,US,1978-03-05,
SL-6 DEB,12822,CIS,1981-09-11,
SL-6 DEB,12821,CIS,1981-09-11,
SL-6 PLAT,12820,CIS,1981-09-11,
SL-6 R/B(1),12819,CIS,1981-09-11,
COSMOS 1301 DEB,12813,CIS,1981-08-27,
COSMOS 1301 DEB,12812,CIS,1981-08-27,
COSMOS 1301 DEB,12811,CIS,1981-08-27,
N-2 R/B(2),12810,JPN,1981-08-10,
COSMOS 1299 DEB (PELPS),12809,CIS,1981-08-24,
COSMOS 1299 DEB (ANTENNA,12807,CIS,1981-08-24,
SL-4 DEB,12806,CIS,1981-09-04,
SL-4 DEB,12805,CIS,1981-09-04,
SL-4 R/B,12802,CIS,1981-09-04,
COSMOS 1303,12801,CIS,1981-09-04,
TITAN 3D R/B,12800,US,1981-09-03,
OPS 3984,12799,US,1981-09-03,NO ELEMENTS AVAILABLE
DELTA 1 DEB,12798,US,1981-08-03,
COSMOS 1297 DEB,12797,CIS,1981-08-18,
COSMOS 1297 DEB,12796,CIS,1981-08-18,
COSMOS 1297 DEB,12795,CIS,1981-08-18,
COSMOS 1297 DEB,12794,CIS,1981-08-18,
SL-4 DEB,12790,CIS,1981-08-27,
SL-4 R/B,12789,CIS,1981-08-27,
COSMOS 1301,12788,CIS,1981-08-27,
SL-12 R/B(AUX MOTOR),12784,CIS,1978-12-19,
ATLAS CENTAUR R/B,12778,US,1981-08-06,
SL-4 R/B,12777,CIS,1981-08-21,
COSMOS 1298,12776,CIS,1981-08-21,
COSMOS 1275 DEB,12774,CIS,1981-06-04,
COSMOS 1275 DEB,12770,CIS,1981-06-04,
COSMOS 1275 DEB,12765,CIS,1981-06-04,
COSMOS 1275 DEB,12764,CIS,1981-06-04,
COSMOS 1275 DEB,12763,CIS,1981-06-04,
COSMOS 1275 DEB,12762,CIS,1981-06-04,
COSMOS 1275 DEB,12761,CIS,1981-06-04,
COSMOS 1275 DEB,12760,CIS,1981-06-04,
COSMOS 1275 DEB,12754,CIS,1981-06-04,
COSMOS 1275 DEB,12750,CIS,1981-06-04,
COSMOS 1275 DEB,12738,CIS,1981-06-04,
COSMOS 1275 DEB,12734,CIS,1981-06-04,
COSMOS 1275 DEB,12721,CIS,1981-06-04,
SL-4 DEB,12718,CIS,1981-08-18,
SL-4 R/B,12717,CIS,1981-08-18,
COSMOS 1297,12716,CIS,1981-08-18,
COSMOS 1275 DEB,12702,CIS,1981-06-04,
COSMOS 1275 DEB,12691,CIS,1981-06-04,
COSMOS 1275 DEB,12689,CIS,1981-06-04,
SL-4 R/B,12688,CIS,1981-08-13,
COSMOS 1296,12687,CIS,1981-08-13,
COSMOS 1284 DEB,12686,CIS,1981-07-29,
COSMOS 1284 DEB,12685,CIS,1981-07-29,
COSMOS 1284 DEB,12684,CIS,1981-07-29,
COSMOS 1284 DEB,12683,CIS,1981-07-29,
N-2 R/B(1),12678,JPN,1981-08-10,
COSMOS 1275 DEB,12651,CIS,1981-06-04,
SL-12 R/B(AUX MOTOR),12634,CIS,1981-07-30,
SL-12 R/B(AUX MOTOR),12633,CIS,1981-07-30,
SL-11 R/B,12632,CIS,1981-08-04,
COSMOS 1286,12631,CIS,1981-08-04,
SL-6 R/B(1),12630,CIS,1981-08-04,
SL-6 PLAT,12629,CIS,1981-08-04,
DELTA 1 DEB,12628,US,1981-08-03,
DELTA 1 R/B(1),12626,US,1981-08-03,
DYNAMICS EXPLORER 2,12625,US,1981-08-03,
COSMOS 1283 DEB,12623,CIS,1981-07-17,
COSMOS 1283 DEB,12622,CIS,1981-07-17,
COSMOS 1283 DEB,12621,CIS,1981-07-17,
SL-12 PLAT,12620,CIS,1981-07-30,
SL-12 R/B(1),12619,CIS,1981-07-30,
SL-4 R/B,12617,CIS,1981-07-29,
COSMOS 1167 DEB,12616,CIS,1980-03-14,
COSMOS 1167 DEB,12615,CIS,1980-03-14,
COSMOS 1284,12614,CIS,1981-07-29,
COSMOS 1167 DEB,12613,CIS,1980-03-14,
COSMOS 1167 DEB,12612,CIS,1980-03-14,
COSMOS 1167 DEB,12611,CIS,1980-03-14,
COSMOS 1167 DEB,12610,CIS,1980-03-14,
COSMOS 1167 DEB,12609,CIS,1980-03-14,
COSMOS 1167 DEB,12608,CIS,1980-03-14,
COSMOS 1167 DEB,12607,CIS,1980-03-14,
COSMOS 1167 DEB,12606,CIS,1980-03-14,
COSMOS 1167 DEB,12605,CIS,1980-03-14,
SL-12 R/B(AUX MOTOR),12604,CIS,1981-06-26,
SL-12 R/B(AUX MOTOR),12603,CIS,1981-06-26,
COSMOS 1281 DEB,12602,CIS,1981-07-07,
COSMOS 1281 DEB,12601,CIS,1981-07-07,
COSMOS 1281 DEB,12600,CIS,1981-07-07,
SL-4 R/B,12599,CIS,1981-07-17,
COSMOS 1283,12598,CIS,1981-07-17,
COSMOS 1280 DEB,12597,CIS,1981-07-02,
COSMOS 1280 DEB,12596,CIS,1981-07-02,
COSMOS 1280 DEB,12595,CIS,1981-07-02,
COSMOS 1280 DEB,12594,CIS,1981-07-02,
COSMOS 1279 DEB,12593,CIS,1981-07-01,
COSMOS 1279 DEB,12592,CIS,1981-07-01,
COSMOS 1279 DEB,12591,CIS,1981-07-01,
COSMOS 1279 DEB,12590,CIS,1981-07-01,
SL-4 R/B,12589,CIS,1981-07-15,
COSMOS 1282,12588,CIS,1981-07-15,
SL-3 R/B(DUPLICATE),12587,CIS,1981-07-10,
SL-4 R/B,12584,CIS,1981-07-07,
COSMOS 1281,12583,CIS,1981-07-07,
TRANSIT 5B-6 DEB,12582,US,1965-06-24,
COSMOS 1274 DEB,12579,CIS,1981-06-03,
SL-4 R/B,12578,CIS,1981-07-02,
COSMOS 1280,12577,CIS,1981-07-02,
SL-4 DEB,12576,CIS,1981-07-01,
COSMOS 1277 DEB,12575,CIS,1981-06-17,
COSMOS 1277 DEB,12574,CIS,1981-06-17,
COSMOS 1277 DEB,12573,CIS,1981-06-17,
SL-4 R/B,12572,CIS,1981-07-01,
COSMOS 1279,12571,CIS,1981-07-01,
COSMOS 1276 DEB,12570,CIS,1981-06-16,
COSMOS 1276 DEB,12569,CIS,1981-06-16,
COSMOS 1276 DEB,12568,CIS,1981-06-16,
COSMOS 1276 DEB,12567,CIS,1981-06-16,
SL-12 R/B(1),12566,CIS,1981-06-26,
SL-12 PLAT,12565,CIS,1981-06-26,
SL-6 R/B(2),12563,CIS,1981-06-24,
ARIANE 1 R/B,12562,ESA,1981-06-19,
SL-6 R/B(2),12561,CIS,1981-06-19,
SL-6 PLAT,12558,CIS,1981-06-24,
SL-6 R/B(1),12557,CIS,1981-06-24,
MOLNIYA 1-50,12556,CIS,1981-06-24,
TRANSIT 17 DEB,12555,US,1967-09-25,
TRANSIT 17 DEB,12554,US,1967-09-25,
COSMOS 1249 DEB (PELPS),12552,CIS,1981-03-05,
COSMOS 1249 DEB (ANTENNA,12550,CIS,1981-03-05,
SL-6 PLAT,12549,CIS,1981-06-19,
SL-6 R/B(1),12548,CIS,1981-06-19,
COSMOS 1278,12547,CIS,1981-06-19,
DELTA 1 DEB,12541,US,1976-07-29,
SL-4 DEB,12526,CIS,1981-06-17,
SL-4 DEB,12525,CIS,1981-06-17,
SL-4 DEB,12524,CIS,1981-06-17,
SL-4 DEB,12523,CIS,1981-06-17,
SL-4 DEB,12522,CIS,1981-06-17,
SL-4 R/B,12521,CIS,1981-06-17,
COSMOS 1277,12520,CIS,1981-06-17,
SL-6 R/B(2),12519,CIS,1981-06-09,
SL-4 R/B,12518,CIS,1981-06-16,
COSMOS 1276,12517,CIS,1981-06-16,
TRANSIT 5B-6 DEB,12516,US,1965-06-24,
SL-6 DEB,12515,CIS,1981-06-09,
SL-6 PLAT,12514,CIS,1981-06-09,
SL-6 R/B(1),12513,CIS,1981-06-09,
MOLNIYA 3-16,12512,CIS,1981-06-09,
COSMOS 1186 DEB,12511,CIS,1980-06-06,
COSMOS 1186 DEB,12510,CIS,1980-06-06,
COSMOS 1186 DEB,12509,CIS,1980-06-06,
COSMOS 1272 DEB,12507,CIS,1981-05-21,
COSMOS 1272 DEB,12506,CIS,1981-05-21,
COSMOS 1272 DEB,12505,CIS,1981-05-21,
COSMOS 1273 DEB,12503,CIS,1981-05-22,
COSMOS 1273 DEB,12502,CIS,1981-05-22,
COSMOS 1273 DEB,12501,CIS,1981-05-22,
COSMOS 1273 DEB,12500,CIS,1981-05-22,
COSMOS 1272 DEB,12499,CIS,1981-05-21,
COSMOS 1272 DEB,12498,CIS,1981-05-21,
SL-4 R/B,12496,CIS,1981-06-03,
COSMOS 1274,12495,CIS,1981-06-03,
DELTA 1 R/B(2),12494,US,1981-05-22,
SALYUT 6 DEB,12493,CIS,1977-09-29,
SLV-3 R/B,12492,IND,1981-05-31,
ROHINI 2,12491,IND,1981-05-31,
COSMOS 1186 DEB,12490,CIS,1980-06-06,
SALYUT 6 DEB,12489,CIS,1977-09-29,
SALYUT 6 DEB,12488,CIS,1977-09-29,
COSMOS 1186 DEB,12487,CIS,1980-06-06,
COSMOS 1186 DEB,12486,CIS,1980-06-06,
COSMOS 1186 DEB,12485,CIS,1980-06-06,
COSMOS 1186 DEB,12484,CIS,1980-06-06,
COSMOS 1186 DEB,12483,CIS,1980-06-06,
COSMOS 1186 DEB,12482,CIS,1980-06-06,
COSMOS 1186 DEB,12481,CIS,1980-06-06,
COSMOS 1186 DEB,12480,CIS,1980-06-06,
SALYUT 6 DEB,12479,CIS,1977-09-29,
SALYUT 6 DEB,12478,CIS,1977-09-29,
SALYUT 6 DEB,12477,CIS,1977-09-29,
SALYUT 6 DEB,12476,CIS,1977-09-29,
COSMOS 1267 DEB,12475,CIS,1981-04-25,
DELTA 1 R/B(1),12473,US,1981-05-22,
SL-4 R/B,12470,CIS,1981-05-22,
COSMOS 1273,12469,CIS,1981-05-22,
SL-4 DEB,12468,CIS,1981-05-21,
SL-4 R/B,12467,CIS,1981-05-21,
COSMOS 1272,12466,CIS,1981-05-21,
COSMOS 1271,12464,CIS,1981-05-19,
SL-4 DEB,12463,CIS,1981-05-18,
SL-4 R/B,12462,CIS,1981-05-18,
COSMOS 1270,12461,CIS,1981-05-18,
SCOUT G-1 R/B,12460,US,1981-05-15,
COSMOS 1186 DEB,12459,CIS,1980-06-06,
SL-4 R/B,12455,CIS,1981-05-14,
SOYUZ 40,12454,CIS,1981-05-14,
COSMOS 1186 DEB,12453,CIS,1980-06-06,
COSMOS 1268 DEB,12452,CIS,1981-04-28,
COSMOS 1268 DEB,12451,CIS,1981-04-28,
COSMOS 1268 DEB,12450,CIS,1981-04-28,
COSMOS 1268 DEB,12449,CIS,1981-04-28,
COSMOS 1268 DEB,12448,CIS,1981-04-28,
SALYUT 6 DEB,12444,CIS,1977-09-29,
SALYUT 6 DEB,12441,CIS,1977-09-29,
SALYUT 6 DEB,12440,CIS,1977-09-29,
SALYUT 6 DEB,12439,CIS,1977-09-29,
SALYUT 6 DEB,12438,CIS,1977-09-29,
SALYUT 6 DEB,12437,CIS,1977-09-29,
SALYUT 6 DEB,12436,CIS,1977-09-29,
COSMOS 1266 DEB (ANTENNA,12434,CIS,1981-04-21,
COSMOS 1264 DEB,12433,CIS,1981-04-15,
COSMOS 1264 DEB,12432,CIS,1981-04-15,
COSMOS 1264 DEB,12431,CIS,1981-04-15,
COSMOS 1264 DEB,12430,CIS,1981-04-15,
COSMOS 1266 DEB (PELPS),12429,CIS,1981-04-21,
COSMOS 1265 DEB,12428,CIS,1981-04-16,
COSMOS 1265 DEB,12426,CIS,1981-04-16,
COSMOS 1265 DEB,12425,CIS,1981-04-16,
SL-4 R/B,12424,CIS,1981-04-28,
COSMOS 1268,12423,CIS,1981-04-28,
COSMOS 1186 DEB,12422,CIS,1980-06-06,
SL-13 DEB,12421,CIS,1981-04-25,
SL-13 R/B,12420,CIS,1981-04-25,
COSMOS 1267,12419,CIS,1981-04-25,
COSMOS 1262 DEB,12417,CIS,1981-04-07,
COSMOS 1186 DEB,12416,CIS,1980-06-06,
COSMOS 1186 DEB,12415,CIS,1980-06-06,
COSMOS 1186 DEB,12414,CIS,1980-06-06,
COSMOS 1186 DEB,12413,CIS,1980-06-06,
COSMOS 1186 DEB,12412,CIS,1980-06-06,
COSMOS 1262 DEB,12411,CIS,1981-04-07,
COSMOS 1262 DEB,12410,CIS,1981-04-07,
COSMOS 1186 DEB,12408,CIS,1980-06-06,
COSMOS 1186 DEB,12407,CIS,1980-06-06,
SCOUT D-1 DEB,12405,US,1979-02-18,
SL-4 R/B,12403,CIS,1981-04-16,
COSMOS 1265,12402,CIS,1981-04-16,
SL-4 R/B,12401,CIS,1981-04-15,
COSMOS 1264,12400,CIS,1981-04-15,
STS 1 (OFT-1),12399,US,1981-04-12,
SALYUT 6 DEB,12398,CIS,1977-09-29,
SL-12 R/B(AUX MOTOR),12397,CIS,1981-03-18,
SL-12 R/B(AUX MOTOR),12396,CIS,1981-03-18,
SALYUT 6 DEB,12395,CIS,1977-09-29,
SALYUT 6 DEB,12394,CIS,1977-09-29,
SALYUT 6 DEB,12393,CIS,1977-09-29,
SALYUT 6 DEB,12392,CIS,1977-09-29,
SALYUT 6 DEB,12391,CIS,1977-09-29,
SALYUT 6 DEB,12390,CIS,1977-09-29,
SL-8 R/B,12389,CIS,1981-04-09,
